Player_Name,Salary,Team,Pos,Opp,Proj_FP
Jacob Tamme,3200.00,ATL,TE,NOS,13.63
Trey Burton,2500.00,PHI,TE,PIT,10
Miami Dolphins,3000.00,MIA,DST,CLE,11.42
Dennis Pitta,3400.00,BAL,TE,JAC,12.38
Cole Beasley,3200.00,DAL,WR,CHI,11.24
Terrelle Pryor,3400.00,CLE,WR,MIA,11.78
Dallas Cowboys,2500.00,DAL,DST,CHI,8.59
Jimmy Graham,3000.00,SEA,TE,SFO,10.26
Eric Ebron,3700.00,DET,TE,GBP,12.51
Matt Ryan,7400.00,ATL,QB,NOS,24.92
Drew Brees,7900.00,NOS,QB,ATL,26.31
Zach Miller,2900.00,CHI,TE,DAL,9.53
Charles Clay,2900.00,BUF,TE,ARI,9.55
Tennessee Titans,2500.00,TEN,DST,OAK,8.14
Christine Michael,5000.00,SEA,RB,SFO,16.12
Houston Texans,3000.00,HOU,DST,NEP,9.66
Larry Donnell,2700.00,NYG,TE,WAS,8.66
Jacoby Brissett,5000.00,NEP,QB,HOU,16.02
Stefon Diggs,5100.00,MIN,WR,CAR,16.24
Jack Doyle,2500.00,IND,TE,SDC,7.94
Andy Dalton,5700.00,CIN,QB,DEN,18.06
Green Bay Packers,3000.00,GBP,DST,DET,9.41
Marcus Mariota,5900.00,TEN,QB,OAK,18.45
Ryan Tannehill,6200.00,MIA,QB,CLE,19.39
Carson Wentz,5500.00,PHI,QB,PIT,17.23
Philadelphia Eagles,2800.00,PHI,DST,PIT,8.77
Jared Cook,2900.00,GBP,TE,DET,9.03
Coby Fleener,3300.00,NOS,TE,ATL,10.24
Dak Prescott,5700.00,DAL,QB,CHI,17.62
Shane Vereen,3700.00,NYG,RB,WAS,11.4
Will Fuller,4800.00,HOU,WR,NEP,14.74
Jordan Reed,6500.00,WAS,TE,NYG,19.94
Andrew Luck,7600.00,IND,QB,SDC,23.27
Indianapolis Colts,2400.00,IND,DST,SDC,7.32
Jameis Winston,6000.00,TBB,QB,LAR,18.3
Kyle Rudolph,3100.00,MIN,TE,CAR,9.47
Carolina Panthers,3800.00,CAR,DST,MIN,11.53
Julio Jones,9500.00,ATL,WR,NOS,28.56
Tajae Sharpe,4700.00,TEN,WR,OAK,14.03
Adam Humphries,3000.00,TBB,WR,LAR,8.95
Jordan Cameron,2900.00,MIA,TE,CLE,8.59
New England Patriots,3200.00,NEP,DST,HOU,9.44
Baltimore Ravens,2500.00,BAL,DST,JAC,7.38
Carson Palmer,7200.00,ARI,QB,BUF,21.26
Jerick McKinnon,3800.00,MIN,RB,CAR,11.16
Theo Riddick,4900.00,DET,RB,GBP,14.37
Cameron Artis-Payne,3000.00,CAR,RB,MIN,8.79
Cincinnati Bengals,2800.00,CIN,DST,DEN,8.14
Aaron Rodgers,7700.00,GBP,QB,DET,22.4
Tyrod Taylor,5800.00,BUF,QB,ARI,16.86
Tyler Lockett,4200.00,SEA,WR,SFO,12.2
Joe Flacco,6100.00,BAL,QB,JAC,17.63
Antonio Brown,9600.00,PIT,WR,PHI,27.75
Travaris Cadet,3100.00,NOS,RB,ATL,8.96
Cameron Brate,2500.00,TBB,TE,LAR,7.22
Cam Newton,7800.00,CAR,QB,MIN,22.49
DeAngelo Williams,7500.00,PIT,RB,PHI,21.47
John Phillips,2500.00,DEN,TE,CIN,7.14
Jamison Crowder,3800.00,WAS,WR,NYG,10.88
Jermaine Kearse,3400.00,SEA,WR,SFO,9.7
Dwayne Allen,3800.00,IND,TE,SDC,10.82
Sam Bradford,5300.00,MIN,QB,CAR,15.09
Phillip Dorsett,4400.00,IND,WR,SDC,12.56
Jarvis Landry,6600.00,MIA,WR,CLE,18.74
Seattle Seahawks,4100.00,SEA,DST,SFO,11.65
Tavon Austin,4100.00,LAR,WR,TBB,11.6
T.Y. Hilton,6800.00,IND,WR,SDC,19.22
Vincent Jackson,3900.00,TBB,WR,LAR,11
Alex Smith,5800.00,KCC,QB,NYJ,16.38
Adam Thielen,3200.00,MIN,WR,CAR,9.02
David Johnson,7700.00,ARI,RB,BUF,21.69
Matthew Stafford,6800.00,DET,QB,GBP,19.08
Kansas City Chiefs,3200.00,KCC,DST,NYJ,8.99
Darren Fells,2500.00,ARI,TE,BUF,7.03
Ben Roethlisberger,7300.00,PIT,QB,PHI,20.42
Brian Hoyer,5000.00,CHI,QB,DAL,14.01
Cleveland Browns,2300.00,CLE,DST,MIA,6.42
Robert Woods,3200.00,BUF,WR,ARI,8.91
Tyler Boyd,3500.00,CIN,WR,DEN,9.72
Ryan Fitzpatrick,5900.00,NYJ,QB,KCC,16.42
Greg Olsen,5800.00,CAR,TE,MIN,15.99
Kirk Cousins,6400.00,WAS,QB,NYG,17.69
Jesse James,3500.00,PIT,TE,PHI,9.64
Larry Fitzgerald,6900.00,ARI,WR,BUF,18.99
Steve Smith,4100.00,BAL,WR,JAC,11.28
Kenyan Drake,3600.00,MIA,RB,CLE,9.85
Doug Baldwin,6300.00,SEA,WR,SFO,17.26
Tampa Bay Buccaneers,3100.00,TBB,DST,LAR,8.42
Rishard Matthews,3300.00,TEN,WR,OAK,8.93
Brock Osweiler,6000.00,HOU,QB,NEP,16.24
Russell Wilson,7100.00,SEA,QB,SFO,19.27
Travis Kelce,4700.00,KCC,TE,NYJ,12.74
Sterling Shepard,5500.00,NYG,WR,WAS,14.79
Brandon LaFell,3400.00,CIN,WR,DEN,9.14
Charles Sims,4900.00,TBB,RB,LAR,13.14
Mike Wallace,5000.00,BAL,WR,JAC,13.34
Jordy Nelson,7400.00,GBP,WR,DET,19.74
LeGarrette Blount,4400.00,NEP,RB,HOU,11.69
Willie Snead,6500.00,NOS,WR,ATL,17.13
