Player_Name,Salary,Team,Pos,Opp,Proj_FP
C.J. Prosise,200.00,HOU,RB,CLE,1.6
Mike Davis,4000.00,CAR,RB,TBB,18.27
Josh Allen,7500.00,BUF,QB,ARI,26.94
Derek Carr,5400.00,LVR,QB,DEN,19.12
Carson Wentz,5900.00,PHI,QB,NYG,20.54
Drew Lock,5500.00,DEN,QB,LVR,18.97
Daniel Jones,5200.00,NYG,QB,PHI,17.9
Kyler Murray,8000.00,ARI,QB,BUF,27.38
Tua Tagovailoa,5600.00,MIA,QB,LAC,18.66
Tom Brady,6300.00,TBB,QB,CAR,20.7
Matthew Stafford,5800.00,DET,QB,WAS,18.98
Jared Goff,6500.00,LAR,QB,SEA,21.04
Jakeem Grant,3000.00,MIA,WR,LAC,9.7
Aaron Jones,7100.00,GBP,RB,JAC,22.96
Alex Smith,5200.00,WAS,QB,DET,16.68
Justin Herbert,6600.00,LAC,QB,MIA,21.07
Lamar Jackson,7100.00,BAL,QB,NEP,22.49
Duke Johnson,5000.00,HOU,RB,CLE,15.8
Joe Burrow,5700.00,CIN,QB,PIT,18
Ben Roethlisberger,6200.00,PIT,QB,CIN,19.42
New Orleans Saints,3000.00,NOS,DST,SFO,9.35
Deshaun Watson,6900.00,HOU,QB,CLE,21.4
Los Angeles Rams,2200.00,LAR,DST,SEA,6.8
Drew Brees,6400.00,NOS,QB,SFO,19.74
Teddy Bridgewater,6100.00,CAR,QB,TBB,18.61
Ryan Tannehill,6300.00,TEN,QB,IND,19.01
Russell Wilson,7700.00,SEA,QB,LAR,23.18
Philip Rivers,5900.00,IND,QB,TEN,17.72
Cam Newton,5600.00,NEP,QB,BAL,16.73
DeVante Parker,5000.00,MIA,WR,LAC,14.86
Nick Foles,5600.00,CHI,QB,MIN,16.54
Aaron Rodgers,7900.00,GBP,QB,JAC,23.33
Tyler Lockett,6500.00,SEA,WR,LAR,19.01
Baker Mayfield,6000.00,CLE,QB,HOU,17.42
D.J. Moore,5100.00,CAR,WR,TBB,14.58
Stefon Diggs,7500.00,BUF,WR,ARI,21.44
Minnesota Vikings,2600.00,MIN,DST,CHI,7.4
Robby Anderson,6100.00,CAR,WR,TBB,17.32
D'Andre Swift,5100.00,DET,RB,WAS,14.37
Adam Thielen,6000.00,MIN,WR,CHI,16.84
Anthony Firkser,2700.00,TEN,TE,IND,7.59
Diontae Johnson,5200.00,PIT,WR,CIN,14.41
A.J. Green,4400.00,CIN,WR,PIT,12.12
Detroit Lions,2600.00,DET,DST,WAS,7.14
Alvin Kamara,8200.00,NOS,RB,SFO,22.59
Hunter Henry,4100.00,LAC,TE,MIA,11.26
Keenan Allen,7100.00,LAC,WR,MIA,19.48
Josh Reynolds,3500.00,LAR,WR,SEA,9.51
Miles Sanders,6400.00,PHI,RB,NYG,17.36
Terry McLaurin,6800.00,WAS,WR,DET,18.33
Michael Thomas,7400.00,NOS,WR,SFO,19.93
Dallas Goedert,4200.00,PHI,TE,NYG,11.29
Larry Fitzgerald,3900.00,ARI,WR,BUF,10.45
Cooper Kupp,6900.00,LAR,WR,SEA,18.48
Corey Davis,5100.00,TEN,WR,IND,13.62
Kirk Cousins,6100.00,MIN,QB,CHI,16.3
James Conner,6900.00,PIT,RB,CIN,18.36
Logan Thomas,3300.00,WAS,TE,DET,8.75
Curtis Samuel,4900.00,CAR,WR,TBB,12.95
Jerry Jeudy,5600.00,DEN,WR,LVR,14.71
Jamaal Williams,4000.00,GBP,RB,JAC,10.53
Davante Adams,9000.00,GBP,WR,JAC,23.63
Los Angeles Chargers,2800.00,LAC,DST,MIA,7.35
Miami Dolphins,2800.00,MIA,DST,LAC,7.37
Denver Broncos,2400.00,DEN,DST,LVR,6.32
Josh Jacobs,6500.00,LVR,RB,DEN,17.02
Antonio Gibson,5600.00,WAS,RB,DET,14.65
Noah Fant,4900.00,DEN,TE,LVR,12.84
Houston Texans,2400.00,HOU,DST,CLE,6.27
Justin Jefferson,5600.00,MIN,WR,CHI,14.62
Darius Slayton,4800.00,NYG,WR,PHI,12.49
